CMS Certification Number (CCN),Network,Facility Name,Five Star,Address Line 1,City/Town,State,ZIP Code,County/Parish,Profit or Non-Profit,Chain Owned,Chain Organization,Late Shift,# of Dialysis Stations,Offers in-center hemodialysis,Offers peritoneal dialysis,Offers home hemodialysis training,Patient Survival Category Text,Number of Patients included in survival summary,Mortality Rate (Facility),Patient hospitalization category text,Hospitalization Rate (Facility),Patient Hospital Readmission Category,Number of hospitalizations included in hospital readmission summary,Readmission Rate (Facility),Patient Transfusion category text,Transfusion Rate (Facility),Number of patients in this facility for SWR,Standardized First Kidney Transplant Waitlist Ratio,PPPW category text,Number of patients for PPPW,Percentage of Prevalent Patients Waitlisted,Standardized ED visits ratio (Facility),Standardized ED visits within 30 days of hospital discharge ratio (Facility),Standard Infection Ratio,Fistula Category Text,Fistula Rate (Facility),Healthcare worker COVID-19 vaccination adherence percentage,Number of Dialysis Patients with Hgb data,Number of patient-months in hypercalcemia summary,Percentage of Adult patients with hypercalcemia (serum calcium greater than 10.2 mg/dL),Percentage of Adult patients with serum phosphorus less than 3.5 mg/dL,Percentage of Adult patients with serum phosphorus between 3.5-4.5 mg/dL,Percentage of Adult patients with serum phosphorus between 4.6-5.5 mg/dL,Percentage of Adult patients with serum phosphorus between 5.6-7.0 mg/dL,Percentage of Adult patients with serum phosphorus greater than 7.0 mg/dL
442756,8,FKC of Collegedale,3,5483 LITTLE DEBBIE PKWY,Ooltewah,TN,37363,Hamilton,Profit,Yes,Fresenius Medical Care,No,28,Yes,No,No,As Expected,176,14.5,As Expected,148,As Expected,33,18.3,As Expected,30.9,16,,As Expected,34,16,0.72,0.25,0.6,As Expected,68.7,0,14,338,1,4,20,31,33,13
152608,9,US RENAL CARE KNOX DIALYSIS,,1008 S EDGEWOOD DRIVE,KNOX,IN,46534,Starke,Profit,Yes,"US Renal Care, Inc.",No,9,Yes,No,No,As Expected,106,19.7,As Expected,93.1,As Expected,28,18.5,Not Available,,10,,Not Available,9,,0.94,0.91,0,As Expected,68.1,,8,237,0,10,34,35,17,4
152666,9,DaVita Spring Street Dialysis,4,1601 SPRING STREET,JEFFERSONVILLE,IN,47130,Clark,Profit,Yes,DaVita,No,13,Yes,No,No,As Expected,110,17.7,As Expected,91,As Expected,20,27.9,Not Available,,14,,As Expected,22,3.5,0.88,0.73,0,As Expected,71.3,0,5,205,0,1,17,29,25,28
222593,1,ARA Auburn Dialysis Center,5,771 South Bridge Street,AUBURN,MA,1501,Worcester,Profit,Yes,American Renal Associates,No,16,Yes,No,No,As Expected,259,18.2,As Expected,146.2,As Expected,72,30.1,As Expected,24.7,39,3.54,Better than Expected,65,46.2,1.05,1.03,0.44,As Expected,64.7,23,20,755,1,6,27,35,23,9
82520,4,FKC Brandywine Home Therapies,4,"4923 Ogletown-Stanton Road, Suite 210",Newark,DE,19713,New Castle,Profit,Yes,Fresenius Medical Care,No,3,Yes,Yes,Yes,As Expected,596,26.6,As Expected,116.1,As Expected,96,18.8,As Expected,29.9,185,0.95,Better than Expected,213,28.1,0.68,1.04,,As Expected,67.1,0,45,1562,1,6,18,27,31,18
112864,6,US RENAL CARE KENNESAW HOME DIALYSIS,,1925 Vaughn Rd NW,Kennesaw,GA,30144,Cobb,Profit,Yes,"US Renal Care, Inc.",No,3,No,Yes,Yes,As Expected,59,15.5,As Expected,38.8,Not Available,4,,Not Available,,7,,As Expected,12,24.9,,,,Not Available,,,0,135,1,18,29,19,16,17
522542,11,FRESENIUS MEDICAL CARE MIDWEST GLENDALE,2,400 W  ESTABROOK BLVD,GLENDALE,WI,53212,Milwaukee,Profit,Yes,Fresenius Medical Care,No,17,Yes,Yes,No,As Expected,344,14.1,As Expected,141.7,As Expected,79,24.9,As Expected,9.3,42,0.71,As Expected,84,9.5,0.97,1.33,0.14,As Expected,46.9,3,14,838,2,7,25,33,21,14
342671,6,FMC BMA SOUTH GASTON DIALYSIS,3,710 West Hudson Blvd.,GASTONIA,NC,28052,Gaston,Profit,Yes,Fresenius Medical Care,No,26,Yes,No,No,As Expected,289,27.4,As Expected,132.6,As Expected,53,26.2,As Expected,16,40,0.59,As Expected,81,15.1,0.92,1.37,0.2,As Expected,53.4,0,16,774,0,10,22,24,27,16
132513,16,DaVita Treasure Valley Dialysis Center,2,3045 E ST. LUKES STREET STE 105,MERIDIAN,ID,83642,Ada,Profit,Yes,DaVita,Yes,16,Yes,Yes,No,As Expected,268,27.8,As Expected,90.4,As Expected,21,26.9,As Expected,28.1,29,0.78,As Expected,69,12.4,0.87,0.96,0.12,As Expected,56.5,0,18,706,3,5,18,23,24,29
152676,9,DaVita Three Rivers Dialysis,3,6721 Old Trail Road,FORT WAYNE,IN,46809,Allen,Profit,Yes,DaVita,No,12,Yes,Yes,No,As Expected,262,20.2,As Expected,168.4,As Expected,71,18.6,As Expected,60.5,41,0.55,As Expected,65,11.4,0.8,0.55,0,As Expected,55.6,0,17,714,2,5,21,25,27,22
422556,6,FMC RAI CARE CENTERS SUMMERVILLE,3,109 BURTON AVENUE,SUMMERVILLE,SC,29485,Dorchester,Profit,Yes,Fresenius Medical Care,No,22,Yes,No,No,As Expected,391,23.6,As Expected,108.5,As Expected,65,29.3,As Expected,17.1,49,1.13,As Expected,82,18.6,1.04,1.42,0,As Expected,47.8,0,26,887,0,7,29,29,26,10
492301,5,UNIVERSITY OF VIRGINIA HOSPITAL,1,1300 Jefferson Park Avenue,Charlottesville,VA,22908,Charlottesville City,Non-profit,Yes,State Owned,No,38,Yes,Yes,Yes,As Expected,545,27.3,As Expected,122,As Expected,97,22.3,As Expected,37.2,50,1.05,As Expected,133,23.4,1.02,0.97,0.66,Worse than Expected,36.8,0,0,1188,2,7,22,27,24,20
262509,12,Metro Dialysis Center - North,4,2 Grandview Plaza,FLORISSANT,MO,63033,Saint Louis,Profit,Yes,Fresenius Medical Care,No,26,Yes,Yes,Yes,As Expected,510,16.9,As Expected,105.1,As Expected,76,26.6,As Expected,39.6,52,1.35,As Expected,98,17.8,0.74,1.27,0.5,As Expected,57.2,0,23,1152,1,8,25,27,25,16
43502,13,ST. BERNARDS MEDICAL CENTER - OSCEOLA DIALYSIS,1,1420 W KEISER AVE,OSCEOLA,AR,72370,Mississippi,Non-profit,No,Independent,No,12,Yes,Yes,No,As Expected,56,35.4,As Expected,174,Not Available,10,,Not Available,,16,,Worse than Expected,17,0,,,0.9,As Expected,29.6,,1,165,1,4,19,20,35,22
182600,9,DaVita Shepherdsville Dialysis Center,3,"150 BROOKS WAY, SUITE 15",BROOKS,KY,40109,Bullitt,Profit,Yes,DaVita,No,12,Yes,No,No,As Expected,156,20.6,As Expected,151.6,As Expected,23,36.7,Not Available,,28,0.87,As Expected,44,1.4,1.22,1.25,0,As Expected,70.6,0,10,389,0,3,17,26,30,23
412502,1,Dialysis Center of Westerly,5,One Rhody Drive,WESTERLY,RI,2891,Washington,Profit,Yes,American Renal Associates,No,15,Yes,Yes,No,As Expected,169,18.2,As Expected,155.4,As Expected,56,31.4,Not Available,,13,,As Expected,37,29.6,0.9,1.09,0.41,As Expected,76.3,0,16,441,0,4,23,34,27,11
112867,6,DaVita West Hiram Dialysis,3,76 Highland Pavilion Court,HIRAM,GA,30141,Paulding,Profit,Yes,DaVita,No,13,Yes,Yes,Yes,As Expected,254,16.3,As Expected,144.7,As Expected,45,26.2,Worse than Expected,82.7,14,,As Expected,65,24.4,0.89,1.12,0,As Expected,59.2,0,12,599,2,10,30,31,20,9
552742,18,DaVita Boyle Heights Dialysis,1,1936 East 1st Street,LOS ANGELES,CA,90033,Los Angeles,Profit,Yes,DaVita,No,28,Yes,Yes,No,As Expected,296,21.9,As Expected,155.6,As Expected,53,38,Worse than Expected,74.8,50,0,As Expected,78,11.6,0.42,0.46,0,As Expected,58.5,6,24,905,1,8,17,21,30,25
682683,7,DaVita Del Rio Dialysis,1,6222 Harney Rd,Tampa,FL,33610,Hillsborough,Profit,Yes,DaVita,No,15,Yes,No,No,As Expected,106,18,As Expected,162.1,As Expected,43,28.2,Not Available,,23,0,As Expected,54,5.9,,1.13,0,As Expected,42.1,0,7,458,3,8,22,23,29,17
552522,17,RAI-CHADBOURNE-FAIRFIELD,4,490 CHADBOURNE ROAD STE D,FAIRFIELD,CA,94534,Solano,Profit,Yes,Fresenius Medical Care,No,21,Yes,No,No,As Expected,344,19.8,As Expected,103,As Expected,39,20.9,Not Available,,30,1.38,Better than Expected,82,33.1,0.82,1.34,0.27,As Expected,52,0,13,903,2,7,23,30,24,16
372553,13,FMCNA - HERITAGE PARK,2,310 S. HIGHLAND AVE,MIDWEST CITY,OK,73110,Oklahoma,Profit,Yes,Fresenius Medical Care,No,20,Yes,Yes,No,As Expected,455,20.6,As Expected,156.2,As Expected,121,26.9,As Expected,38.8,55,0.66,As Expected,85,10.9,1.3,1.19,0.32,As Expected,50.8,0,37,975,0,7,22,22,30,20
392582,4,DaVita Honesdale Dialysis Center,2,Stoursbridge Mall,Honesdale,PA,18431,Wayne,Profit,Yes,DaVita,No,12,Yes,Yes,No,As Expected,179,18.8,As Expected,137.2,As Expected,26,17.5,As Expected,25.7,16,,As Expected,22,15.7,0.6,0.78,0.61,As Expected,59.7,0,14,349,0,5,15,26,31,22
112317,6,CRISP REGIONAL HOSPITAL DIALYSIS UNIT,2,1302 N 5TH STREET EXT,CORDELE,GA,31015,Crisp,Non-profit,No,Independent,No,18,Yes,No,No,Worse than Expected,261,41.3,As Expected,109.7,As Expected,37,9.8,Not Available,,31,0,As Expected,53,6,0.64,0.96,0.26,As Expected,62.4,0,8,558,3,9,21,25,29,17
492735,5,DaVita Vienna Dialysis,3,8605 Westwood Center Drive,Vienna,VA,22182,Fairfax,Profit,Yes,DaVita,No,13,Yes,No,No,As Expected,49,27.8,As Expected,84.6,Not Available,9,,Not Available,,13,,As Expected,29,14,0.49,,0.93,As Expected,80,5,6,255,1,3,23,29,30,15
182604,9,DaVita 12th Street Covington Dialysis,3,"1500 JAMES SIMPSON JR. WAY, STE. 1100",COVINGTON,KY,41011,Kenton,Profit,Yes,DaVita,No,17,Yes,No,No,Better than Expected,185,13.1,As Expected,176.9,As Expected,66,19,Not Available,,24,,Worse than Expected,54,1.4,2.16,1.6,0,As Expected,49.9,0,12,467,0,4,19,31,26,20
492743,5,DaVita Seven Hills Dialysis,2,2008 Wards Rd,Lynchburg,VA,24502,Lynchburg City,Profit,Yes,DaVita,No,17,Yes,No,No,Better than Expected,73,6.1,As Expected,122.5,As Expected,51,24.5,As Expected,22.7,10,,As Expected,62,14.6,0.85,1.07,0.12,As Expected,48.3,0,18,624,5,7,23,26,24,20
232639,11,DaVita Kalamazoo Central Dialysis,3,535 S BURDICK ST STE 110,KALAMAZOO,MI,49007,Kalamazoo,Profit,Yes,DaVita,No,10,Yes,Yes,No,As Expected,202,21.4,As Expected,95.4,As Expected,41,25.3,As Expected,29.6,21,,As Expected,63,12.1,0.95,1.62,0,As Expected,62.8,0,15,599,2,7,22,32,25,15
212523,5,DaVita Whitesquare Dialysis,2,1 NASHUA CT,BALTIMORE,MD,21221,Baltimore,Profit,Yes,DaVita,No,18,Yes,Yes,No,As Expected,390,24.4,As Expected,134,As Expected,73,26.5,As Expected,32.5,46,0.91,As Expected,102,26,0.83,1.21,0,As Expected,62.1,4,43,1097,3,8,16,21,31,24
252516,8,DaVita Singing River Dialysis,1,4907 TELEPHONE RD,PASCAGOULA,MS,39567,Jackson,Profit,Yes,DaVita,No,28,Yes,Yes,No,As Expected,584,26,As Expected,166.2,Worse than Expected,136,37.4,Worse than Expected,70.6,90,0.28,As Expected,121,10.2,1.89,1.28,0.22,As Expected,53.7,0,40,1328,2,10,23,26,26,17
752511,18,Woodland Hills Dialysis,2,5939 Canoga Ave,Woodland Hills,CA,91367,Los Angeles,Profit,No,Independent,No,15,Yes,Yes,No,As Expected,249,17.4,As Expected,142.5,As Expected,95,24.9,As Expected,9.7,48,0.82,As Expected,60,22.3,1.09,1.18,0.28,As Expected,51.2,9,28,849,0,2,30,41,18,8
152603,9,DaVita Franklin (IN) at Home,3,"1140 W JEFFERSON STREET, SUITE A",FRANKLIN,IN,46131,Johnson,Profit,Yes,DaVita,No,14,Yes,Yes,Yes,As Expected,118,20.4,As Expected,73.6,As Expected,16,19.3,Not Available,,13,,As Expected,22,11.8,0.33,,0,As Expected,55.5,7,11,293,0,5,32,37,15,11
382508,16,QUALICENTERS - EUGENE-SPRINGFIELD LTD,3,304 Q ST,SPRINGFIELD,OR,97477,Lane,Profit,Yes,Fresenius Medical Care,No,24,Yes,No,No,As Expected,496,20.9,As Expected,121.9,As Expected,73,20.6,As Expected,24.5,48,0.88,As Expected,78,7.2,0.98,1.38,0.15,As Expected,68.2,0,13,876,0,5,18,25,31,21
262596,12,DaVita Platte Woods Dialysis,3,7667 NW Prairie View Rd,KANSAS CITY,MO,64151,Platte,Profit,Yes,DaVita,No,14,Yes,No,No,As Expected,290,21.1,As Expected,130.3,As Expected,55,19.8,As Expected,25.4,46,1.52,As Expected,61,9.4,0.53,0.79,0.13,As Expected,57.6,4,24,615,2,4,19,28,22,27
732509,4,FKC Lehigh Valley Home,5,440 S 15TH STREET,ALLENTOWN,PA,18102,Lehigh,Profit,Yes,Fresenius Medical Care,No,4,Yes,Yes,Yes,Better than Expected,98,2.2,As Expected,112.4,As Expected,37,34.7,As Expected,0,8,,Better than Expected,74,42.3,0.32,0,,As Expected,79.2,0,16,527,0,4,22,27,28,20
682690,7,Fresenius Kidney Care Casselberry,2,174 State Road 436,Casselberry,FL,32707,Seminole,Profit,Yes,Fresenius Medical Care,No,10,Yes,No,No,As Expected,179,15.3,Worse than Expected,226.2,As Expected,98,29.5,As Expected,67.1,40,0.52,As Expected,79,17.6,0.57,0.71,0.98,As Expected,49.7,0,17,727,1,4,17,22,28,30
52735,18,DaVita Temecula Dialysis Center,3,"40945 County Center Drive, Suite G",Temecula,CA,92591,Riverside,Profit,Yes,DaVita,Yes,18,Yes,No,No,As Expected,470,17.5,As Expected,137,As Expected,93,26.2,As Expected,9.8,29,0.39,As Expected,102,23,0.7,0.68,0.35,As Expected,55.2,0,31,1164,1,9,30,34,15,12
672826,14,DaVita Baymont Dialysis,3,10424 Interstate 10 East,BAYTOWN,TX,77523,Chambers,Profit,Yes,DaVita,Yes,12,Yes,Yes,No,As Expected,162,19.9,As Expected,164.4,As Expected,46,28.2,As Expected,18.8,15,,As Expected,45,12.8,0.69,1.26,0.52,As Expected,64,2,15,437,1,7,15,27,29,22
372565,13,DaVita Durant Dialysis Center,3,411 WESTSIDE DR,DURANT,OK,74701,Bryan,Profit,Yes,DaVita,No,16,Yes,No,No,As Expected,332,18.9,As Expected,158.2,As Expected,98,34.6,As Expected,37.8,40,0.42,As Expected,72,8.9,0.86,0.66,0,Better than Expected,82.1,0,38,773,2,4,16,26,30,23
682511,7,LAKES DIALYSIS CENTER,1,14645 NW 77 AVENUE,MIAMI LAKES,FL,33014,Miami-Dade,Profit,No,Independent,No,21,Yes,Yes,Yes,Worse than Expected,647,32.7,As Expected,183.5,As Expected,243,28.2,As Expected,44,42,,As Expected,67,10,0.3,0.39,1.32,Worse than Expected,39.7,0,9,1427,5,11,24,28,22,14
12718,8,FKC Foothills Dialysis,1,914 Dr Edward Hillard Dr,Tuscaloosa,AL,35401,Tuscaloosa,Profit,Yes,Fresenius Medical Care,No,11,Yes,No,No,Not Available,16,,Worse than Expected,358.3,As Expected,23,30,Not Available,,0,,As Expected,21,9.8,,,0.96,As Expected,26.5,,3,164,7,4,14,25,16,41
362520,9,FMC - CENTRAL OHIO EAST,1,4039 EAST BROAD STREET,COLUMBUS,OH,43213,Franklin,Profit,Yes,Fresenius Medical Care,Yes,21,Yes,Yes,Yes,As Expected,306,19.1,As Expected,153.6,As Expected,57,33,Not Available,,34,1.38,As Expected,92,11.1,1.19,1.31,0.31,As Expected,38.4,0,10,788,2,7,21,29,25,18
532507,15,532507-US Renal Care-Casper Dialysis,3,"1300 Venture Way, Suite 100",CASPER,WY,82609,Natrona,Profit,Yes,"US Renal Care, Inc.",No,13,Yes,No,No,As Expected,121,20.2,As Expected,75.5,As Expected,12,12,As Expected,0,16,,As Expected,20,5.4,1.4,0.74,0.5,As Expected,45.8,,12,233,0,16,33,25,18,8
422505,6,FMC FLORENCE DIALYSIS CENTER,2,435 NORTH CASHUA DR,FLORENCE,SC,29501,Florence,Profit,Yes,Fresenius Medical Care,Yes,31,Yes,No,No,As Expected,364,27.3,As Expected,157,As Expected,83,18.7,Worse than Expected,72,112,0.5,As Expected,85,7.1,1.18,1.32,0.4,Worse than Expected,29.6,0,23,666,2,7,19,26,27,21
212628,5,DaVita Cedar Lane Dialysis,3,6304 WOODSIDE COURT,COLUMBIA,MD,21045,Howard,Profit,Yes,DaVita,No,13,Yes,No,No,As Expected,239,15.9,As Expected,136.5,As Expected,58,22.5,As Expected,21.5,37,1.27,As Expected,77,19.8,0.44,0.81,0.24,As Expected,63.2,3,41,784,3,7,26,33,19,16
142526,10,FMC - MOLINE,3,400 JOHN DEERE RD.,MOLINE,IL,61265,Rock Island,Profit,Yes,Fresenius Medical Care,No,36,Yes,Yes,Yes,As Expected,618,26.4,As Expected,111.6,As Expected,104,20.3,As Expected,42.3,65,1.37,As Expected,145,15.9,1.09,1.3,1.01,As Expected,61.2,0,45,1633,1,7,24,28,26,15
852590,6,DaVita Douglas Home Dialysis,4,1345 BOWENS MILL RD SE STE D,DOUGLAS,GA,31533,Coffee,Profit,Yes,DaVita,No,2,No,Yes,No,Not Available,24,,As Expected,39.1,Not Available,2,,Not Available,,1,,As Expected,17,10.5,,,,Not Available,,,0,131,2,4,19,28,32,17
212716,5,Fresenius Kidney Care Nashua Court,3,3 Nashua Court,Baltimore,MD,21221,Baltimore,Profit,Yes,Fresenius Medical Care,No,21,Yes,Yes,Yes,As Expected,240,20,As Expected,154.1,As Expected,50,29.2,As Expected,29.8,38,1.15,As Expected,86,28.2,0.8,0.58,0.22,As Expected,62.2,0,36,787,2,4,14,29,33,19
502540,16,NKC SNOQUALMIE RIDGE KIDNEY CENTER,3,35131 SE DOUGLAS ST SUITE 113,SNOQUALMIE,WA,98065,King,Non-profit,Yes,Northwest Kidney Centers,Yes,9,Yes,Yes,No,As Expected,150,24.3,As Expected,112.4,As Expected,24,23.8,Not Available,,26,0.4,As Expected,35,21,1.6,0.47,0.61,As Expected,72.3,,8,293,6,5,15,25,32,24
452814,14,FMC DIALYSIS SERVICES OF MCKINNEY,4,1831 HARROUN,MCKINNEY,TX,75069,Collin,Profit,Yes,Fresenius Medical Care,No,19,Yes,No,No,As Expected,408,20,As Expected,172.9,As Expected,85,30.9,As Expected,15.8,41,0.86,As Expected,80,19.1,1.02,1.35,0.59,As Expected,60.8,0,27,826,0,7,26,39,13,15
552560,17,WellBound of Vallejo,,480 REDWOOD STREET SUITE 40,VALLEJO,CA,94590,Solano,Non-profit,Yes,Satellite Healthcare,No,4,No,Yes,Yes,As Expected,168,18.3,As Expected,72.2,As Expected,11,40.2,Not Available,,24,,Better than Expected,44,64.7,0.25,0,,Not Available,,,10,505,0,5,23,29,30,12
522591,11,DaVita Rhinelander Dialysis,3,1306 LINCOLN ST,RHINELANDER,WI,54501,Oneida,Profit,Yes,DaVita,No,9,Yes,No,No,As Expected,131,13.6,As Expected,70.9,As Expected,14,19.9,Not Available,,11,,As Expected,30,1.3,1.01,0,0.24,As Expected,51.2,0,10,382,1,5,26,40,20,9
262555,12,Lee's Summit Dialysis,4,1831 SE Blue Parkway,LEES SUMMIT,MO,64063,Jackson,Profit,Yes,Fresenius Medical Care,No,12,Yes,No,No,As Expected,199,20.9,As Expected,131.4,As Expected,37,29.8,As Expected,12.6,34,1.13,As Expected,43,18.4,0.43,0.7,0.71,As Expected,67.2,0,17,433,2,11,23,31,25,10
102728,7,DaVita Palm Coast Dialysis,1,13 KINGSWOOD DR SUITE A,PALM COAST,FL,32137,Flagler,Profit,Yes,DaVita,No,18,Yes,Yes,No,As Expected,415,22.7,As Expected,165.3,As Expected,104,31.4,As Expected,29.7,38,0.68,As Expected,65,2.1,0.33,0.71,0.1,As Expected,53.1,0,26,690,1,9,21,23,31,16
42525,13,DaVita Ouachita Valley Dialysis,2,1114 WASHINGTON  ST NW,CAMDEN,AR,71701,Ouachita,Profit,Yes,DaVita,No,24,Yes,Yes,Yes,As Expected,267,27.9,As Expected,102.6,As Expected,30,39,As Expected,25.7,33,0,As Expected,58,9.1,1.02,1.65,0.17,As Expected,74.5,0,26,663,0,8,17,35,18,23
372324,13,OSU MEDICAL CENTER OUTPATIENT DIALYSIS UNIT,1,802 S JACKSON,TULSA,OK,74127,Tulsa,Profit,No,Independent,No,20,Yes,No,No,As Expected,73,37.1,Worse than Expected,245,As Expected,27,30.4,Not Available,,17,,Worse than Expected,24,0,2.48,1.48,,As Expected,42.3,,0,193,3,14,31,25,24,7
672557,14,US RENAL CARE DELTA DIALYSIS,2,400 E. EDINBURG BLVD,ELSA,TX,78543,Hidalgo,Profit,Yes,"US Renal Care, Inc.",No,24,Yes,No,No,As Expected,242,27.4,Worse than Expected,224.6,Worse than Expected,65,39.7,Not Available,,16,,As Expected,65,2.8,2.36,1.49,0.45,As Expected,60.2,0,11,563,0,4,30,33,24,10
682664,7,DCI Jacksonville Mid-Town,1,757 Union St. W.,Jacksonville,FL,32202,Duval,Non-profit,Yes,"Dialysis Clinic, Inc.",No,40,Yes,Yes,No,As Expected,540,25.9,As Expected,133,As Expected,96,25.7,As Expected,34.5,95,0.43,As Expected,134,9.7,1.31,1.14,0.07,As Expected,44.1,0,6,1462,1,9,24,29,24,13
392748,4,DaVita East End Pittsburgh Dialysis,3,7714 Penn Avenue,Pittsburgh,PA,15221,Allegheny,Profit,Yes,DaVita,No,16,Yes,Yes,Yes,As Expected,239,15.1,As Expected,176.3,As Expected,66,29.7,Worse than Expected,92.8,21,,As Expected,56,14.9,0.54,0.47,0.28,As Expected,62.3,0,13,689,2,7,26,30,19,18
102893,7,FMC - THE GLADES,3,16740 SW 88TH STREET,MIAMI,FL,33196,Miami-Dade,Profit,Yes,Fresenius Medical Care,Yes,21,Yes,No,No,As Expected,325,19,As Expected,127.1,As Expected,71,28.3,As Expected,24.4,29,,As Expected,73,7.4,0.59,0.84,0.45,As Expected,69.5,0,21,831,0,6,24,33,21,16
502589,16,FRESENIUS KIDNEY CARE TACOMA EAST,2,1415 E 72ND ST,TACOMA,WA,98404,Pierce,Profit,Yes,Fresenius Medical Care,Yes,17,Yes,No,No,As Expected,339,18.3,As Expected,157.2,As Expected,85,28.3,Worse than Expected,110.9,64,0.17,As Expected,80,8.7,0.93,1.01,0.11,As Expected,59.3,0,35,927,1,7,18,22,29,25
42527,13,FKC - LAKE VILLAGE,2,505 SAINT MARYS STREET,LAKE VILLAGE,AR,71653,Chicot,Profit,Yes,Fresenius Medical Care,No,20,Yes,No,No,As Expected,249,24.8,As Expected,96.2,As Expected,27,21.9,Not Available,,29,0,As Expected,41,3.9,1.84,1.58,1.1,As Expected,59.6,0,12,479,0,12,25,20,23,20
672705,14,USRC EAST FORT WORTH,1,6450 BRENTWOOD STAIR RD,FORT WORTH,TX,76112,Tarrant,Profit,Yes,"US Renal Care, Inc.",No,25,Yes,No,No,As Expected,462,23.4,As Expected,177.9,As Expected,103,28.6,As Expected,13.8,66,0.27,As Expected,100,4.6,1.02,0.89,0,As Expected,43.8,0,24,899,0,11,29,26,25,9
312689,3,FKC Secaucus,3,200 MEADOWSLANDS PARKWAY,SECAUCUS,NJ,7094,Hudson,Profit,Yes,Fresenius Medical Care,No,19,Yes,No,No,As Expected,139,20.8,As Expected,95.1,As Expected,25,13.2,Not Available,,29,,As Expected,48,17.5,0.47,1.03,0,As Expected,57.6,0,13,444,3,10,28,34,20,9
362306,9,UNIVERSITY OF TOLEDO MEDICAL CENTER,,"3000 ARLINGTON AVE., RM 0239",TOLEDO,OH,43614,Lucas,Profit,No,Independent,No,6,Yes,No,No,Not Available,17,,Not Available,,Not Available,1,,Not Available,,5,,Not Available,8,,,,,Not Available,,,0,42,,,,,,
382567,16,NOBLE WOODS DIALYSIS CLINIC,3,5333 W BASELINE RD,HILLSBORO,OR,97123,Washington,Profit,Yes,Fresenius Medical Care,Yes,16,Yes,No,No,As Expected,299,18.4,As Expected,127.4,As Expected,61,35,As Expected,10.6,30,1.14,As Expected,70,8.3,0.74,1.14,0.9,As Expected,45.6,0,20,755,0,8,22,23,27,20
312652,3,DaVita Dialysis at Palisades Medical Center,5,7650 RIVER ROAD,NORTH BERGEN,NJ,7047,Hudson,Profit,Yes,DaVita,No,19,Yes,Yes,No,As Expected,229,16.2,As Expected,104.3,As Expected,41,28,As Expected,0,24,2.25,As Expected,45,26.4,0.91,1.17,0.23,As Expected,66.4,0,16,569,0,8,28,30,24,10
392875,4,DaVita Napoleon Place Dialysis,4,420 Napoleon Place,Johnstown,PA,15901,Cambria,Profit,Yes,DaVita,No,12,Yes,No,No,As Expected,156,16.7,As Expected,160.8,As Expected,47,31.6,Not Available,,12,,As Expected,31,19.2,0.88,0.35,0.21,As Expected,67.8,0,4,416,0,6,24,37,23,11
212740,5,"Dialyze Direct MD, LLC",,502 McCormick Dr,Glen Burnie,MD,21061,Anne Arundel,Profit,No,Independent,No,0,No,No,Yes,Worse than Expected,82,51.6,As Expected,114.9,As Expected,23,25.5,Not Available,,0,,Not Available,1,,0.83,1.14,,Worse than Expected,18.2,,8,155,45,30,35,16,12,7
332560,2,BAYRIDGE SUNSET PK DIALYSIS CTR,3,140 58TH STREET,BROOKLYN,NY,11220,Kings,Profit,No,Independent,Yes,26,Yes,Yes,No,As Expected,542,15.7,As Expected,161.6,As Expected,148,31.3,As Expected,20.6,75,1.21,As Expected,150,15.2,0.65,0.78,0.41,Better than Expected,73.9,,48,1690,3,7,23,27,28,15
362543,9,DaVita Columbus Dialysis,4,226 Graceland Blvd. - Suite 3-09A,COLUMBUS,OH,43214,Franklin,Profit,Yes,DaVita,No,21,Yes,Yes,No,As Expected,353,24.8,As Expected,141.6,As Expected,76,28.3,As Expected,15.6,35,3.13,Better than Expected,77,39,0.72,0.64,0.15,As Expected,60,0,23,804,0,7,20,26,25,23
32525,15,DaVita Desert Mountain Dialysis Center,1,9220 E MOUNTAIN VIEW RD STE 105,SCOTTSDALE,AZ,85258,Maricopa,Profit,Yes,DaVita,No,24,Yes,No,No,As Expected,286,21.4,As Expected,194.8,As Expected,89,35.3,As Expected,10.5,30,1.47,As Expected,62,7.7,1,1.27,0.23,As Expected,60,1,29,711,11,7,21,30,23,19
62575,15,062575 PAVILION DIALYSIS (FMC),3,723 DELAWARE ST #M105,DENVER,CO,80204,Denver,Profit,Yes,Fresenius Medical Care,Yes,24,Yes,Yes,Yes,As Expected,360,18.1,As Expected,141.8,As Expected,73,24.1,As Expected,24.2,55,1.03,As Expected,104,10,0.95,1.09,0.14,As Expected,63.9,0,9,1087,0,7,20,25,27,21
192744,13,FKC - WASHINGTON PARISH,4,2219 MAIN ST,FRANKLINTON,LA,70438,Washington,Profit,Yes,Fresenius Medical Care,No,13,Yes,Yes,Yes,As Expected,123,12.7,As Expected,116.8,As Expected,22,14.9,Not Available,,18,,As Expected,26,10.7,1.96,1.2,1.35,As Expected,65.5,0,8,331,0,7,22,29,26,15
72529,1,DaVita Vernon Dialysis Center,4,460 Hartford Turnpike,VERNON,CT,6066,Tolland,Profit,Yes,DaVita,Yes,22,Yes,Yes,Yes,As Expected,320,22.3,As Expected,92.1,As Expected,38,23.3,As Expected,16.4,33,1.48,As Expected,62,23.3,0.71,1.13,0.29,As Expected,52.5,0,37,809,0,6,19,24,28,24
